Page path,Session default channel group,Key events
/public/events/trilateral-innovation-platform/pages/fd23cc7659,Referral,0
/public/events/trilateral-innovation-platform/seminars,Organic Search,0
/public/events/trilateral-innovation-platform/seminars,Referral,0
/recipe,Organic Search,0
/reports,Direct,0
/reports,Referral,0
/research/internationalization-models,Referral,0
/rss,Direct,0
/rss,Referral,0
/rules-of-origin-tool/,Direct,0
/rules-of-origin-tool/,Email,0
/rules-of-origin-tool/,Organic Search,0
/rules-of-origin-tool/,Organic Social,0
/rules-of-origin-tool/,Paid Search,0
/rules-of-origin-tool/,Referral,0
/rules-of-origin-tool/,Unassigned,0
/scn,Paid Search,0
/se,Direct,0
/se,Organic Search,0
/se/,Organic Search,0
/search,Direct,0
/search/,Cross-network,0
/search/,Direct,0
/search/,Email,0
/search/,Organic Search,0
/search/,Organic Social,0
/search/,Paid Other,0
/search/,Paid Search,0
/search/,Paid Social,0
/search/,Referral,0
/search/,Unassigned,0
/sen/,Organic Search,0
/services,Referral,0
/shortcut-redirect/contacts-join-sweden-2025/,Direct,0
/shortcut-redirect/contacts-join-sweden-2025/,Organic Search,0
/shortcut-redirect/contacts-join-sweden-2025/,Organic Social,0
/shortcut-redirect/contacts-join-sweden-2025/,Referral,0
/shortcut-redirect/contacts-join-sweden-2025/,Unassigned,0
/sitefinder,Organic Search,0
/skapa-konto/,Direct,0
/skapa-konto/,Email,0
/skapa-konto/,Organic Search,0
/skapa-konto/,Organic Social,0
/skapa-konto/,Paid Search,0
/skapa-konto/,Paid Social,0
/skapa-konto/,Referral,0
/skapa-konto/,Unassigned,0
/sme,Direct,0
/sme/goglobal,Organic Search,0
/static/images/business-sweden-logo.svg,Direct,0
/sv,Direct,0
/sv,Organic Search,0
/sv,Organic Social,0
/sv,Paid Search,0
/sv,Referral,0
/sv,Unassigned,0
/sv/,Cross-network,0
/sv/,Direct,0
/sv/,Display,0
/sv/,Email,0
/sv/,Organic Search,0
/sv/,Organic Social,0
/sv/,Organic Video,0
/sv/,Paid Other,0
/sv/,Paid Search,0
/sv/,Paid Social,0
/sv/,Referral,0
/sv/,Unassigned,0
/sv/ SEARCH CONSLOE,Organic Search,0
/sv/ event manager,Direct,0
/sv/ kaffeimport,Paid Search,0
/sv/ karta,Organic Search,0
/sv/ logga in,Organic Search,0
"/sv/,",Direct,0
/sv//joinsweden,Direct,0
/sv//joinsweden,Organic Search,0
/sv/=bing&utm_medium=cpc&utm_term=Etablering bolag i Hong Kong&utm_content=Hong Kong,Paid Search,0
/sv/brand--design-guidelines,Organic Search,0
/sv/brand--design-guidelines/,Cross-network,0
/sv/brand--design-guidelines/,Direct,0
/sv/brand--design-guidelines/,Organic Search,0
/sv/brand--design-guidelines/,Organic Social,0
/sv/brand--design-guidelines/,Paid Search,0
/sv/brand--design-guidelines/,Paid Social,0
/sv/brand--design-guidelines/,Referral,0
/sv/brand--design-guidelines/,Unassigned,0
/sv/brand--design-guidelines/collaborations/,Direct,0
/sv/brand--design-guidelines/collaborations/,Organic Search,0
/sv/brand--design-guidelines/collaborations/,Paid Search,0
/sv/brand--design-guidelines/collaborations/,Unassigned,0
/sv/brand--design-guidelines/colours/,Direct,0
/sv/brand--design-guidelines/colours/,Organic Search,0
/sv/brand--design-guidelines/colours/,Paid Search,0
/sv/brand--design-guidelines/colours/,Referral,0
/sv/brand--design-guidelines/colours/,Unassigned,0
/sv/brand--design-guidelines/contact/,Direct,0
/sv/brand--design-guidelines/contact/,Organic Search,0
/sv/brand--design-guidelines/contact/,Unassigned,0
/sv/brand--design-guidelines/logotype/,Unassigned,0
/sv/brand--design-guidelines/photography/,Direct,0
/sv/brand--design-guidelines/photography/,Organic Search,0
/sv/brand--design-guidelines/photography/,Paid Search,0
/sv/brand--design-guidelines/photography/,Unassigned,0
/sv/brand--design-guidelines/print-applications/,Direct,0
/sv/brand--design-guidelines/print-applications/,Organic Search,0
/sv/brand--design-guidelines/print-applications/,Paid Search,0
/sv/brand--design-guidelines/print-applications/,Unassigned,0
/sv/brand--design-guidelines/purpose-and-brand-promise/,Direct,0
/sv/brand--design-guidelines/purpose-and-brand-promise/,Organic Search,0
/sv/brand--design-guidelines/purpose-and-brand-promise/,Paid Search,0
/sv/brand--design-guidelines/purpose-and-brand-promise/,Referral,0
/sv/brand--design-guidelines/purpose-and-brand-promise/,Unassigned,0
/sv/brand--design-guidelines/typography/,Direct,0
/sv/brand--design-guidelines/typography/,Organic Search,0
/sv/brand--design-guidelines/typography/,Paid Search,0
/sv/brand--design-guidelines/typography/,Referral,0
/sv/brand--design-guidelines/typography/,Unassigned,0
/sv/brand--design-guidelines/video--motion/,Direct,0
/sv/brand--design-guidelines/video--motion/,Organic Search,0
/sv/brand--design-guidelines/video--motion/,Paid Search,0
/sv/brand--design-guidelines/video--motion/,Referral,0
/sv/brand--design-guidelines/video--motion/,Unassigned,0
/sv/brandguidelines,Referral,0
/sv/campaign/asia-pacific-ar-en-nyckelregion-for-leveranskedjor/,Organic Search,0
/sv/campaign/asia-pacific-ar-en-nyckelregion-for-leveranskedjor/,Paid Search,0
/sv/campaign/asia-pacific-ar-en-nyckelregion-for-leveranskedjor/,Unassigned,0
/sv/campaign/oppna-dorren-till-nya-marknader/,Email,0
/sv/campaign/oppna-dorren-till-nya-marknader/,Organic Search,0
/sv/campaign/oppna-dorren-till-nya-marknader/,Referral,0
/sv/campaign/oppna-dorren-till-nya-marknader/,Unassigned,0
/sv/campaigns/,Referral,0
/sv/campaigns/bio/etablera-ditt-foretag-i-asien/,Direct,0
/sv/campaigns/bio/etablera-ditt-foretag-i-asien/,Organic Search,0
/sv/campaigns/bio/etablera-ditt-foretag-i-asien/,Referral,0
/sv/campaigns/bio/etablera-ditt-foretag-i-asien/,Unassigned,0
/sv/campaigns/bio/starta-foretag-utomlands--expandera-till-nya-marknader/,Direct,0
/sv/campaigns/bio/starta-foretag-utomlands--expandera-till-nya-marknader/,Paid Search,0
/sv/campaigns/bio/starta-foretag-utomlands--expandera-till-nya-marknader/,Referral,0
/sv/campaigns/bio/starta-foretag-utomlands--expandera-till-nya-marknader/,Unassigned,0
/sv/campaigns/bio/ta-den-enkla-vagen-till-usa/,Direct,0
/sv/campaigns/bio/ta-den-enkla-vagen-till-usa/,Referral,0
/sv/campaigns/bio/ta-den-enkla-vagen-till-usa/,Unassigned,0
/sv/campaigns/geo-insights/,Direct,0
/sv/campaigns/geo-insights/,Organic Search,0
/sv/campaigns/geo-insights/,Organic Social,0
/sv/campaigns/geo-insights/,Paid Search,0
/sv/campaigns/geo-insights/,Paid Social,0
/sv/campaigns/geo-insights/,Referral,0
/sv/campaigns/geo-insights/,Unassigned,0
/sv/campaigns/join-sweden,Referral,0
/sv/campaigns/join-sweden/,Direct,0
/sv/campaigns/join-sweden/,Organic Search,0
/sv/campaigns/join-sweden_old/,Organic Search,0
/sv/campaigns/kriget-i-ukraina/,Direct,0
/sv/campaigns/kriget-i-ukraina/,Organic Search,0
/sv/campaigns/kriget-i-ukraina/,Referral,0
/sv/campaigns/kriget-i-ukraina/,Unassigned,0
/sv/campaigns/kriget-i-ukraina/faq/,Direct,0
/sv/campaigns/kriget-i-ukraina/faq/,Organic Search,0
/sv/campaigns/kriget-i-ukraina/faq/,Referral,0
/sv/campaigns/kriget-i-ukraina/faq/,Unassigned,0
/sv/campaigns/kriget-i-ukraina/hur-paverkas-globala-leveranskedjor/,Direct,0
/sv/campaigns/kriget-i-ukraina/hur-paverkas-globala-leveranskedjor/,Organic Search,0
/sv/campaigns/kriget-i-ukraina/hur-paverkas-globala-leveranskedjor/,Referral,0
/sv/campaigns/kriget-i-ukraina/hur-paverkas-globala-leveranskedjor/,Unassigned,0
/sv/campaigns/kriget-i-ukraina/hur-stor-ar-sveriges-handel-med-ryssland/,Direct,0
/sv/campaigns/kriget-i-ukraina/hur-stor-ar-sveriges-handel-med-ryssland/,Organic Search,0
/sv/campaigns/kriget-i-ukraina/hur-stor-ar-sveriges-handel-med-ryssland/,Referral,0
/sv/campaigns/kriget-i-ukraina/hur-stor-ar-sveriges-handel-med-ryssland/,Unassigned,0
/sv/campaigns/kriget-i-ukraina/rekommendationer-och-externa-resurser/,Organic Search,0
/sv/campaigns/kriget-i-ukraina/rekommendationer-och-externa-resurser/,Referral,0
/sv/campaigns/kriget-i-ukraina/rekommendationer-och-externa-resurser/,Unassigned,0
/sv/campaigns/regional-industry-pages/Exportera-Life-Science-och-lakemedel-till-Europa-Asien-och-Mellanostern-och-Afrika/,Direct,0
/sv/campaigns/regional-industry-pages/Exportera-Life-Science-och-lakemedel-till-Europa-Asien-och-Mellanostern-och-Afrika/,Organic Search,0
/sv/campaigns/regional-industry-pages/Exportera-Life-Science-och-lakemedel-till-Europa-Asien-och-Mellanostern-och-Afrika/,Referral,0
/sv/campaigns/regional-industry-pages/Exportera-Life-Science-och-lakemedel-till-Europa-Asien-och-Mellanostern-och-Afrika/,Unassigned,0
/sv/campaigns/regional-industry-pages/expandera-ditt-foretag-med-vara-energisektorlosningar/,Referral,0
/sv/campaigns/regional-industry-pages/expandera-till-sydoastasien-eller-Indien/,Referral,0
/sv/campaigns/regional-industry-pages/exportera-halvledare-till-asien-europa-och-nord-och-sydamerika-med-leveranskjedjor-i-varldsklass/,Organic Search,0
/sv/campaigns/regional-industry-pages/exportera-halvledare-till-asien-europa-och-nord-och-sydamerika-med-leveranskjedjor-i-varldsklass/,Organic Social,0
/sv/campaigns/regional-industry-pages/exportera-halvledare-till-asien-europa-och-nord-och-sydamerika-med-leveranskjedjor-i-varldsklass/,Referral,0
/sv/campaigns/regional-industry-pages/exportera-halvledare-till-asien-europa-och-nord-och-sydamerika-med-leveranskjedjor-i-varldsklass/,Unassigned,0
/sv/campaigns/regional-industry-pages/exportera-konsumentprodukter-till-Asien-och-USA/,Organic Search,0
/sv/campaigns/regional-industry-pages/exportera-konsumentprodukter-till-Asien-och-USA/,Referral,0
/sv/campaigns/regional-industry-pages/exportera-konsumentprodukter-till-Asien-och-USA/,Unassigned,0
/sv/campaigns/regional-industry-pages/exportera-svensk-energi-och-batterier/,Unassigned,0
/sv/campaigns/regional-industry-pages/exportera-svensk-tillverkningsindustri-till-europa-asien-och-nord-och-sydamerika/,Organic Search,0
/sv/campaigns/regional-industry-pages/exportera-svensk-tillverkningsindustri-till-europa-asien-och-nord-och-sydamerika/,Referral,0
/sv/campaigns/regional-industry-pages/exportera-svensk-tillverkningsindustri-till-europa-asien-och-nord-och-sydamerika/,Unassigned,0
/sv/campaigns/regional-industry-pages/exportera-till-ostasien--stillahavsomradet/,Organic Search,0
/sv/campaigns/regional-industry-pages/exportera-till-ostasien--stillahavsomradet/,Referral,0
/sv/campaigns/regional-industry-pages/exportera-till-ostasien--stillahavsomradet/,Unassigned,0
/sv/campaigns/regional-industry-pages/internationell-mojlighet-inom-svensk-gruvindustri/,Direct,0
/sv/campaigns/regional-industry-pages/internationell-mojlighet-inom-svensk-gruvindustri/,Organic Search,0
/sv/campaigns/regional-industry-pages/internationell-mojlighet-inom-svensk-gruvindustri/,Referral,0
/sv/campaigns/regional-industry-pages/vax-ditt-foretag-pa-nya-marknader-inom-transportsektorn/,Organic Search,0
/sv/campaigns/regional-industry-pages/vax-ditt-foretag-pa-nya-marknader-inom-transportsektorn/,Referral,0
/sv/campaigns/regional-industry-pages/vax-ditt-foretag-pa-nya-marknader-inom-transportsektorn/,Unassigned,0
/sv/campaigns/the-war-in-ukraine,Referral,0
/sv/carreer,Organic Search,0
/sv/cookie-policy/,Direct,0
/sv/cookie-policy/,Organic Search,0
/sv/cookie-policy/,Paid Search,0
/sv/cookie-policy/,Paid Social,0
/sv/cookie-policy/,Referral,0
/sv/cookie-policy/,Unassigned,0
/sv/etablering/mellanostern/,Organic Search,0
/sv/etablering/mellanostern/],Organic Search,0
/sv/events,Organic Search,0
/sv/expand-globally/sales-acceleration/,Referral,0
/sv/expandera-globalt,Cross-network,0
/sv/expandera-globalt,Direct,0
/sv/expandera-globalt,Organic Search,0
/sv/expandera-globalt,Paid Other,0
/sv/expandera-globalt,Paid Search,0
/sv/expandera-globalt,Paid Social,0
/sv/expandera-globalt,Referral,0
/sv/expandera-globalt,Unassigned,0
/sv/expandera-globalt/,Cross-network,0
/sv/expandera-globalt/,Direct,0
/sv/expandera-globalt/,Display,0
/sv/expandera-globalt/,Email,0
/sv/expandera-globalt/,Organic Search,0
/sv/expandera-globalt/,Organic Social,0
/sv/expandera-globalt/,Organic Video,0
/sv/expandera-globalt/,Paid Other,0
/sv/expandera-globalt/,Paid Search,0
/sv/expandera-globalt/,Paid Social,0
/sv/expandera-globalt/,Referral,0
/sv/expandera-globalt/,Unassigned,0
/sv/expandera-globalt/business-incubation-and-operations/,Direct,0
/sv/expandera-globalt/business-incubation-and-operations/,Organic Search,0
/sv/expandera-globalt/business-incubation-and-operations/,Organic Social,0
/sv/expandera-globalt/business-incubation-and-operations/,Paid Search,0
/sv/expandera-globalt/business-incubation-and-operations/,Referral,0
/sv/expandera-globalt/business-incubation-and-operations/,Unassigned,0
/sv/expandera-globalt/business-incubation-and-operations/centrala-och-flexibla-arbetsplatser-i-varlden/,Organic Search,0
/sv/expandera-globalt/business-incubation-and-operations/centrala-och-flexibla-arbetsplatser-i-varlden/,Organic Social,0
/sv/expandera-globalt/business-incubation-and-operations/centrala-och-flexibla-arbetsplatser-i-varlden/,Referral,0
/sv/expandera-globalt/business-incubation-and-operations/stod-vid-foretagsetablering/,Organic Search,0
/sv/expandera-globalt/business-incubation-and-operations/stod-vid-foretagsetablering/,Organic Social,0
/sv/expandera-globalt/business-incubation-and-operations/stod-vid-foretagsetablering/,Paid Search,0
/sv/expandera-globalt/business-support-services/,Cross-network,0
/sv/expandera-globalt/business-support-services/,Direct,0
/sv/expandera-globalt/business-support-services/,Email,0
/sv/expandera-globalt/business-support-services/,Organic Search,0
/sv/expandera-globalt/business-support-services/,Organic Social,0
/sv/expandera-globalt/business-support-services/,Organic Video,0
/sv/expandera-globalt/business-support-services/,Paid Other,0
/sv/expandera-globalt/business-support-services/,Paid Search,0
/sv/expandera-globalt/business-support-services/,Paid Social,0
/sv/expandera-globalt/business-support-services/,Referral,0
/sv/expandera-globalt/business-support-services/,Unassigned,0
/sv/expandera-globalt/business-support-services//:,Direct,0
/sv/expandera-globalt/business-support-services/centrala-och-flexibla-arbetsplatser-i-varlden/,Cross-network,0
/sv/expandera-globalt/business-support-services/centrala-och-flexibla-arbetsplatser-i-varlden/,Direct,0
/sv/expandera-globalt/business-support-services/centrala-och-flexibla-arbetsplatser-i-varlden/,Organic Search,0
/sv/expandera-globalt/business-support-services/centrala-och-flexibla-arbetsplatser-i-varlden/,Organic Social,0
/sv/expandera-globalt/business-support-services/centrala-och-flexibla-arbetsplatser-i-varlden/,Paid Search,0
/sv/expandera-globalt/business-support-services/centrala-och-flexibla-arbetsplatser-i-varlden/,Paid Social,0
/sv/expandera-globalt/business-support-services/centrala-och-flexibla-arbetsplatser-i-varlden/,Referral,0
/sv/expandera-globalt/business-support-services/centrala-och-flexibla-arbetsplatser-i-varlden/,Unassigned,0
/sv/expandera-globalt/business-support-services/centrala-och-flexibla-arbetsplatser-i-varlden/boka-nu/,Direct,0
/sv/expandera-globalt/business-support-services/centrala-och-flexibla-arbetsplatser-i-varlden/boka-nu/,Organic Search,0
/sv/expandera-globalt/business-support-services/centrala-och-flexibla-arbetsplatser-i-varlden/boka-nu/,Organic Social,0
/sv/expandera-globalt/business-support-services/centrala-och-flexibla-arbetsplatser-i-varlden/boka-nu/,Paid Search,0
/sv/expandera-globalt/business-support-services/centrala-och-flexibla-arbetsplatser-i-varlden/boka-nu/,Unassigned,0
/sv/expandera-globalt/business-support-services/finans--och-controlling-stod/,Direct,0
/sv/expandera-globalt/business-support-services/finans--och-controlling-stod/,Organic Search,0
/sv/expandera-globalt/business-support-services/finans--och-controlling-stod/,Organic Social,0
/sv/expandera-globalt/business-support-services/finans--och-controlling-stod/,Paid Search,0
/sv/expandera-globalt/business-support-services/finans--och-controlling-stod/,Referral,0
/sv/expandera-globalt/business-support-services/finans--och-controlling-stod/,Unassigned,0
/sv/expandera-globalt/business-support-services/https://url.de.m.mimecastprotect.com/s/UTs0CA6R7DfGY988I8hjTG7_o7,Organic Search,0
/sv/expandera-globalt/business-support-services/lonehantering-i-eu/,Direct,0
/sv/expandera-globalt/business-support-services/lonehantering-i-eu/,Organic Search,0
/sv/expandera-globalt/business-support-services/lonehantering-i-eu/,Organic Social,0
/sv/expandera-globalt/business-support-services/lonehantering-i-eu/,Paid Search,0
/sv/expandera-globalt/business-support-services/lonehantering-i-eu/,Paid Social,0
/sv/expandera-globalt/business-support-services/lonehantering-i-eu/,Referral,0
/sv/expandera-globalt/business-support-services/lonehantering-i-eu/,Unassigned,0
/sv/expandera-globalt/business-support-services/stod-vid-foretagsetablering/,Direct,0
/sv/expandera-globalt/business-support-services/stod-vid-foretagsetablering/,Email,0
/sv/expandera-globalt/business-support-services/stod-vid-foretagsetablering/,Organic Search,0
/sv/expandera-globalt/business-support-services/stod-vid-foretagsetablering/,Organic Social,0
/sv/expandera-globalt/business-support-services/stod-vid-foretagsetablering/,Paid Search,0
/sv/expandera-globalt/business-support-services/stod-vid-foretagsetablering/,Referral,0
/sv/expandera-globalt/business-support-services/stod-vid-foretagsetablering/,Unassigned,0
/sv/expandera-globalt/business-to-government/,Cross-network,0
/sv/expandera-globalt/business-to-government/,Direct,0
/sv/expandera-globalt/business-to-government/,Display,0
/sv/expandera-globalt/business-to-government/,Email,0
/sv/expandera-globalt/business-to-government/,Organic Search,0
/sv/expandera-globalt/business-to-government/,Organic Social,0
/sv/expandera-globalt/business-to-government/,Paid Other,0
/sv/expandera-globalt/business-to-government/,Paid Search,0
/sv/expandera-globalt/business-to-government/,Paid Social,0
/sv/expandera-globalt/business-to-government/,Referral,0
/sv/expandera-globalt/business-to-government/,Unassigned,0
/sv/expandera-globalt/delegationerochmassor/,Direct,0
/sv/expandera-globalt/delegationerochmassor/,Display,0
/sv/expandera-globalt/delegationerochmassor/,Email,0
/sv/expandera-globalt/delegationerochmassor/,Organic Search,0
/sv/expandera-globalt/delegationerochmassor/,Organic Social,0
/sv/expandera-globalt/delegationerochmassor/,Paid Search,0
/sv/expandera-globalt/delegationerochmassor/,Paid Social,0
/sv/expandera-globalt/delegationerochmassor/,Referral,0
/sv/expandera-globalt/delegationerochmassor/,Unassigned,0
/sv/expandera-globalt/delegationerochmassor/stark-din-internationella-positionering/,Display,0
/sv/expandera-globalt/delegationerochmassor/stark-din-internationella-positionering/,Unassigned,0
/sv/expandera-globalt/exportregler,Direct,0
/sv/expandera-globalt/exportregler/,Cross-network,0
/sv/expandera-globalt/exportregler/,Direct,0
/sv/expandera-globalt/exportregler/,Email,0
/sv/expandera-globalt/exportregler/,Organic Search,0
/sv/expandera-globalt/exportregler/,Organic Social,0
/sv/expandera-globalt/exportregler/,Organic Video,0
/sv/expandera-globalt/exportregler/,Paid Other,0
/sv/expandera-globalt/exportregler/,Paid Search,0
/sv/expandera-globalt/exportregler/,Paid Social,0
/sv/expandera-globalt/exportregler/,Referral,0
/sv/expandera-globalt/exportregler/,Unassigned,0
/sv/expandera-globalt/exportregler/exportguider,Direct,0
/sv/expandera-globalt/exportregler/exportguider,Email,0
/sv/expandera-globalt/exportregler/exportguider,Organic Search,0
/sv/expandera-globalt/exportregler/exportguider,Organic Social,0
/sv/expandera-globalt/exportregler/exportguider,Paid Search,0
/sv/expandera-globalt/exportregler/exportguider,Referral,0
/sv/expandera-globalt/exportregler/exportguider,Unassigned,0
/sv/expandera-globalt/exportregler/exportguider/,Cross-network,0
/sv/expandera-globalt/exportregler/exportguider/,Direct,0
/sv/expandera-globalt/exportregler/exportguider/,Display,0
/sv/expandera-globalt/exportregler/exportguider/,Email,0
/sv/expandera-globalt/exportregler/exportguider/,Organic Search,0
/sv/expandera-globalt/exportregler/exportguider/,Organic Social,0
/sv/expandera-globalt/exportregler/exportguider/,Paid Other,0
/sv/expandera-globalt/exportregler/exportguider/,Paid Search,0
/sv/expandera-globalt/exportregler/exportguider/,Paid Social,0
/sv/expandera-globalt/exportregler/exportguider/,Referral,0
/sv/expandera-globalt/exportregler/exportguider/,Unassigned,0
/sv/expandera-globalt/exportregler/kursbeskrivningar,Direct,0
/sv/expandera-globalt/exportregler/kursbeskrivningar,Email,0
/sv/expandera-globalt/exportregler/kursbeskrivningar,Organic Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar,Paid Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar,Paid Social,0
/sv/expandera-globalt/exportregler/kursbeskrivningar,Referral,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/,Cross-network,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/,Direct,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/,Email,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/,Organic Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/,Organic Social,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/,Paid Other,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/,Paid Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/,Paid Social,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/,Referral,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/,Unassigned,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/Exportera-Storbritannien/,Direct,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/Exportera-Storbritannien/,Email,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/Exportera-Storbritannien/,Organic Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/Exportera-Storbritannien/,Organic Social,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/Exportera-Storbritannien/,Paid Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/Exportera-Storbritannien/,Paid Social,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/Exportera-Storbritannien/,Referral,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/Exportera-Storbritannien/,Unassigned,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/e-handel/,Direct,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/e-handel/,Email,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/e-handel/,Organic Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/e-handel/,Organic Social,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/e-handel/,Paid Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/e-handel/,Paid Social,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/e-handel/,Referral,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/e-handel/,Unassigned,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/export-i-praktiken-for-saljare,Organic Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/export-i-praktiken-for-saljare/,Direct,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/export-i-praktiken-for-saljare/,Email,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/export-i-praktiken-for-saljare/,Organic Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/export-i-praktiken-for-saljare/,Organic Social,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/export-i-praktiken-for-saljare/,Paid Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/export-i-praktiken-for-saljare/,Paid Social,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/export-i-praktiken-for-saljare/,Referral,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/export-i-praktiken-for-saljare/,Unassigned,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/exportdokument---effektiv-och-korrekt-hantering/,Direct,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/exportdokument---effektiv-och-korrekt-hantering/,Email,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/exportdokument---effektiv-och-korrekt-hantering/,Organic Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/exportdokument---effektiv-och-korrekt-hantering/,Organic Social,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/exportdokument---effektiv-och-korrekt-hantering/,Paid Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/exportdokument---effektiv-och-korrekt-hantering/,Paid Social,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/exportdokument---effektiv-och-korrekt-hantering/,Referral,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/exportdokument---effektiv-och-korrekt-hantering/,Unassigned,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/forbattra-din-export/,Direct,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/forbattra-din-export/,Email,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/forbattra-din-export/,Organic Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/forbattra-din-export/,Paid Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/forbattra-din-export/,Paid Social,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/forbattra-din-export/,Referral,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/forbattra-din-export/,Unassigned,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/frihandelsregler/,Cross-network,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/frihandelsregler/,Direct,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/frihandelsregler/,Email,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/frihandelsregler/,Organic Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/frihandelsregler/,Organic Social,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/frihandelsregler/,Paid Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/frihandelsregler/,Paid Social,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/frihandelsregler/,Referral,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/frihandelsregler/,Unassigned,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/internationell-handel-och-logistik--ett-strategiskt-angreppssatt/,Direct,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/internationell-handel-och-logistik--ett-strategiskt-angreppssatt/,Organic Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/internationell-handel-och-logistik--ett-strategiskt-angreppssatt/,Organic Social,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/internationell-handel-och-logistik--ett-strategiskt-angreppssatt/,Paid Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/internationell-handel-och-logistik--ett-strategiskt-angreppssatt/,Paid Social,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/internationell-handel-och-logistik--ett-strategiskt-angreppssatt/,Referral,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/internationell-handel-och-logistik--ett-strategiskt-angreppssatt/,Unassigned,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leveransvillkor-och-incoterms--fortsattningskurs/,Direct,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leveransvillkor-och-incoterms--fortsattningskurs/,Email,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leveransvillkor-och-incoterms--fortsattningskurs/,Organic Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leveransvillkor-och-incoterms--fortsattningskurs/,Paid Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leveransvillkor-och-incoterms--fortsattningskurs/,Referral,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leveransvillkor-och-incoterms--fortsattningskurs/,Unassigned,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leveransvillkor-och-incoterms-2020,Direct,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leveransvillkor-och-incoterms-2020/,Direct,0
