Landing page,Sessions,Session key event rate,Key events
/sv/kontakter/frederic-foerster,1,0,0
/sv/kontakter/hampus-nilzen,1,0,0
/sv/kontakter/hanna-brasar,1,0,0
/sv/kontakter/johan-chun,1,0,0
/sv/kontakter/johan-holmlund,1,0,0
/sv/kontakter/johan-karlberg,1,0,0
/sv/kontakter/jonas-batelson,1,0,0
/sv/kontakter/jonas-thulin,1,0,0
/sv/kontakter/kacper-pierzynowski,1,0,0
/sv/kontakter/linda-bradley,1,0,0
/sv/kontakter/marcus-petersson,1,0,0
/sv/kontakter/maria-dahlberg,1,0,0
/sv/kontakter/martin-vercouter,1,0,0
/sv/kontakter/massoud-biouki,1,0,0
/sv/kontakter/massoud-biouki-trade-commissioner-dubai,1,0,0
/sv/kontakter/mea/forenade-arabemiraten,1,0,0
/sv/kontakter/michail-pagounis,1,0,0
/sv/kontakter/mikael-johansson,1,0,0
/sv/kontakter/niclas-carlsson,1,0,0
/sv/kontakter/olov-hemstrom,1,0,0
/sv/kontakter/pelle-jacobson,1,0,0
/sv/kontakter/robin-agne,1,0,0
/sv/kontakter/robin-kokkonen,1,0,0
/sv/kontakter/sara-radu,1,0,0
/sv/kontakter/sophia-lundberg,1,0,0
/sv/kontakter/sverige/gbd/anders-bohman,1,0,0
/sv/kontakter/sverige/gbd/erik-gropgard,1,0,0
/sv/kontakter/sverige/gbd/helen-ronnholm,1,0,0
/sv/kontakter/sverige/gbd/kaveh-farebrant,1,0,0
/sv/kontakter/sverige/gbd/petter-sund,1,0,0
/sv/kontakter/sverige/hq/cherif-sayed,1,0,0
/sv/kontakter/sverige/hq/emma-modeer-wiking,1,0,0
/sv/kontakter/sverige/hq/hr,1,0,0
/sv/kontakter/sverige/hq/olov-hemstrom,1,0,0
/sv/kontakter/sverige/hq/oscar-carlsson,1,0,0
/sv/kontakter/sverige/hq/ylva-berg,1,0,0
/sv/kontakter/sverige/invest/anders-eliasson,1,0,0
/sv/kontakter/sverige/invest/angelica-ingerdahl,1,0,0
/sv/kontakter/sverige/invest/robin-pettersson,1,0,0
/sv/kontakter/sverige/regionala-kontakter/cathrin-damsholt-andersson,1,0,0
/sv/kontakter/sverige/regionala-kontakter/region-kronoberg,1,0,0
/sv/kontakter/sverige/regionala-kontakter/region-skane,1,0,0
/sv/kontakter/sverige/regionala-kontakter/region-sodermanland,1,0,0
/sv/kontakter/therese-dalebrant,1,0,0
/sv/kontakter/tomas-korseman,1,0,0
/sv/kontakter/viktor-lindelow,1,0,0
/sv/kontakter/yvonne-brycker,1,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2023/andreas-giallourakis-utses-till-ny-landschef-for-business-swedens-kontor-i-ukraina,1,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2023/business-sweden-har-idag-utsett-klas-ericson-att-leda-samordningsuppdrag-for-stora-etableringar-i-fordonsindustrins-grona-omstallning-i-sverige,1,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2023/business-sweden-tar-varlden-till-almedalen-2023,1,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2023/handelsframjande-i-mellanostern-i-fokus-nar-business-swedens-turne-inleds-i-goteborg,1,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2023/internationella-direktinvesteringar-i-varldsekonomin-faller--men-sverige-slar-rekord,1,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2023/nordisk-paviljong-pa-varldsutstallningen-expo-2025,1,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2024/business-sweden-initierar-en-ny-studie-om-hur-aktivt-jamstalldhetsarbete-kan-hjalpa-foretag-att-oka-sin-konkurrenskraft-internationellt,1,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2024/business-sweden-samlar-ledande-aktorer-i-stockholm-for-att-starka-europas-batteriindustri,1,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2024/business-swedens-vd-jan-larsson-tar-plats-i-g7-grundat-affarsrad-for-stod-till-ukraina,1,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2024/johan-snellman-ny-vice-vd-for-business-sweden,1,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2024/ordforande-och-vice-ordforande-utsedda-for-den-nordiska-paviljongen-pa-varldsutstallningen-expo-2025-osaka,1,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2024/regeringen-ger-business-sweden-i-uppdrag-att-leda-det-svenska-deltagandet-i-varldsutstallningen-i-osaka-expo-2025,1,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2025/business-sweden-arets-raket-i-evimetrix-undersokning-svenska-naringslivets-beslutsfattare-2024,1,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2025/business-sweden-kartlagger-sveriges-vardekedja-for-ny-karnkraftsutbyggnad,1,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2025/business-sweden-leder-foretagsdelegation-till-sydkorea,1,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2025/business-sweden-vaxer-i-indien-med-nyoppnat-kontor-i-mumbai,1,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2025/forlangning-av-green-transition-initiative--fler-mojligheter-for-svensk-hallbar-innovation-i-usa,1,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2025/investeringskonferensen-join-sweden-summit-samlar-globala-foretagsledare-i-stockholm,1,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2025/mer-handel-och-utveckling-business-sweden-oppnar-nytt-kontor-och-leder-affarsdelegation-till-nigeria,1,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2025/nordiska-paviljongen-pa-expo-2025-tre-manader-till-oppning,1,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2025/svensk-tjansteexport-tar-nya-kliv-pa-varldsmarknaden,1,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2025/svenska-bolag-siktar-pa-sydostasien,1,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2025/sverige-hedersgast-vid-f-air-colombia-2025--svensk-affarsdelegation-pa-plats-med-fokus-pa-framtidens-flyg,1,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2025/swedish-beauty-ar-tillbaka-med-en-femte-upplaga-pa-cosmoprof-worldwide-bologna-2025,1,0,0
/try-swedish-2.0/export-globally/news-and-insights/swedish-fika-a-staple-in-swedish-culture,1,0,0
/try-swedish-2.0/news-and-insights/nordic-oat-products-can-help-you-increase-your-sales,1,0,0
/insights/reports/whitepapers--guides/a-swedish-perspective-on-key-sectors-in-uganda,1,0,0
